Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
40,"M. Elks, J. Herbert-Carter, Marjorie Smith, B. Klement, Brandi Brandon Knight, Ngozi F. Anachebe",Shifting the Curve: Fostering Academic Success in a Diverse Student Body,2017,Academic Medicine,,https://www.semanticscholar.org/paper/582598aef1bf892c82965888b77a0872bbd1e90a,,396,2025-03-26 12:34:02,JournalArticle,10.1097/ACM.0000000000001783,,,93.0,,66.0,70.0,40,5.0,7,6,8,"Problem Diversity in the health care workforce is key to achieving health equity. Although U.S. medical schools have worked to increase the matriculation and academic success of underrepresented minority (URM) students (African Americans, Latinos, others), they have had only limited success. Lower standardized test scores, including on the Medical College Admission Test (MCAT), have been a barrier to matriculation for many URM applicants. Lower subsequent standardized exam scores, including on the United States Medical Licensing Exam Step 1, also have been an impediment to students’ progress, with mean scores for URM students lagging behind those for others. Approach Faculty at the Morehouse School of Medicine developed and implemented interventions to enhance the academic success of their URM students (about 75% are African American, and 5% are from other URM groups). To assess the outcomes of this work, the authors analyzed the MCAT scores and subsequent Step 1 scores of students in the graduating classes of 2009–2014. They also reviewed course evaluations, Graduation Questionnaires, and student and faculty interviews and focus groups. Outcomes Students’ Step 1 scores exceeded those expected based on their MCAT scores. This success was due to three key elements: (1) milieu and mentoring, (2) structure and content of the curriculum, and (3) monitoring. Next Steps A series of mixed-method studies are planned to better discern the core elements of faculty–student relationships that are key to students’ success. Lower test scores are not a fixed attribute; with the elements described, success is attainable for all students.",https://doi.org/10.1097/acm.0000000000001783,
39,"Dhiren Punja, Shivananda N Kalludi, K. M. Pai, Raghavendra Rao, M. Dhar",Team-based learning as a teaching strategy for first-year medical students.,2014,The Australasian medical journal,,https://www.semanticscholar.org/paper/cd19dd73e087969cb341a5d05b2850681fb382d7,,402,2025-03-26 12:34:02,JournalArticle,10.4066/AMJ.2014.2244,1836-1935,,7.0,12.0,490.0,9.0,39,3.55,8,5,11,"BACKGROUND Teaching programmes in medical education are now routinely employing active learning strategies to enhance the learning process and engage students in higher levels of learning. Team-based learning (TBL) is one active learning strategy that builds on individuals' strengths by allowing them to collaborate and work as a team to achieve a common learning objective. AIMS The present study aims to evaluate the impact of TBL on student performance. It also aims to assess students' attitudes towards TBL and the feasibility of its incorporation into the course curriculum. METHODS From a class of 241 students, 128 who agreed to participate in the study underwent two sessions of TBL each consisting of Individual and Group Readiness Assurance Tests (IRATs and GRATs). The readiness assurance tests each had 13 multiple choice questions (MCQ). To analyse the impact of TBL supplementation, the median sessional MCQ scores of students who underwent TBL supplementation (group 1) were compared with those who did not undergo the session (group 2). Students' experiences with TBL and their attitudes towards incorporation of TBL into the course curriculum were analysed using a feedback questionnaire that was given to students who underwent TBL. RESULTS Students belonging to the TBL group performed significantly better than the students who did not undergo TBL (p<0.001). The median sessional MCQ score of the TBL group was seven and non-TBL group was six. The overall mean attitude score obtained from feedback questionnaires was 3.57, which indicates a positive attitude towards TBL. CONCLUSION The team-based learning session improved student engagement with course content. The majority of the students felt that TBL supplementation enhanced their understanding of course content and believe that it will help them perform better in their exams.",https://doi.org/10.4066/amj.2014.2244,
39,A. Saputra,Penerapan Usability pada Aplikasi PENTAS Dengan Menggunakan Metode System Usability Scale (SUS),2019,JTIM : Jurnal Teknologi Informasi dan Multimedia,,https://www.semanticscholar.org/paper/c3cf2bf48c4ce52e1b58abc5d4c4e10c5b3db00f,,404,2025-03-26 12:34:02,JournalArticle,10.35746/jtim.v1i3.50,2684-9151,,,,,,39,6.5,39,1,6,"Assessment Test is one of the routine agenda that is carried out every semester change. This test is conducted to see the development of students in learning activities. Currently SMK 5 Kota Tangerang already uses a mobile application using the PENTAS application in answering the exam questions. But this application needs to be done to understand applications that can be used properly, or vice versa. This study uses the System Usability Scale (SUS) method to measure the use of this application for use. This SUS method has 10 questions that will be answered by respondents who are directly involved in using the PENTAS application. The average score obtained by the System Use Scale method is 46.00. These results fall into the Unacceptable category, so this PENTAS application is not good for use.",https://journal.sekawan-org.id/index.php/jtim/article/download/50/35,
38,"Rachel Henderson, J. Stewart, L. Michaluk, A. Traxler",Exploring the Gender Gap in the Conceptual Survey of Electricity and Magnetism,2017,,,https://www.semanticscholar.org/paper/d3f0916f4da179e78d734557fd26d4d7167fd133,,417,2025-03-26 12:34:02,Review,10.1103/PHYSREVPHYSEDUCRES.13.020114,,,13.0,,,,38,4.75,10,4,8,"The “ gender gap ” on various physics conceptual evaluations has been extensively studied. Men ’ s average pretest scores on the Force Concept Inventory and Force and Motion Conceptual Evaluation are 13% higher than women ’ s, and post-test scores are on average 12% higher than women ’ s. This study analyzed the gender differences within the Conceptual Survey of Electricity and Magnetism (CSEM) in which the gender gap has been less well studied and is less consistent. In the current study, data collected from 1407 students (77% men, 23% women) in a calculus-based physics course over ten semesters showed that male students outperformed female students on the CSEM pretest (5%) and post-test (6%). Separate analyses were conducted for qualitative and quantitative problems on lab quizzes and course exams and showed that male students outperformed female students by 3% on qualitative quiz and exam problems. Male and female students performed equally on the quantitative course exam problems. The gender gaps within CSEM post-test scores, qualitative lab quiz scores, and qualitative exam scores were insignificant for students with a CSEM pretest score of 25% or less but grew as pretest scores increased. Structural equation modeling demonstrated that a latent variable, called Conceptual Physics Performance/Non-Quantitative (CPP/NonQnt), orthogonal to quantitative test performance was useful in explaining the differences observed in qualitative performance; this variable was most strongly related to CSEM post-test scores. The CPP/NonQnt of male students was 0.44 standard deviations higher than female students. The CSEM pretest measured CPP/NonQnt much less accurately for women ( R 2 ¼ 4% ) than for men ( R 2 ¼ 17% ). The failure to detect a gender gap for students scoring 25% or less on the pretest suggests that the CSEM instrument itself is not gender biased. The failure to find a performance difference in quantitative test performance while detecting a gap in qualitative performance suggests the qualitative differences do not result from psychological factors such as science anxiety or stereotype threat. DOI: 10.1103/PhysRevPhysEducRes.13.020114",http://link.aps.org/pdf/10.1103/PhysRevPhysEducRes.13.020114,
38,"Arslaan Javaeed, Raheema Jeelani, S. Gulab, S. Ghauri",Relationship between internet addiction and academic performance of undergraduate medical students of Azad Kashmir,2019,Pakistan Journal of Medical Sciences,,https://www.semanticscholar.org/paper/d2de1179aa6b42554250da6da26e2b6c7cfd9d5e,,418,2025-03-26 12:34:02,JournalArticle,10.12669/pjms.36.2.1061,1681-715X,,36.0,,229.0,233.0,38,6.33,10,4,6,"Objective: To assess the relationship between internet addiction (IA) and academic performance among the medical students of Azad Kashmir, Pakistan. Methods: A cross-sectional study was done involving 316 medical students of Poonch Medical College, Azad Kashmir, Pakistan from May 2018 to November 2018. Dr. Young’s Internet Addiction Test questionnaire was used as the tool of data collection. The questionnaire contained twenty 5-points Likert scale questions to assess internet addiction. IA score was calculated and the association between IA and academic performance was observed by Spearman Rank Correlation test. Relationship between baseline characteristics of the medical students and IA was also seen. Results: Eighty-nine (28.2%) medical students fell under the category of ‘severe addiction’ and most importantly only 3 (0.9%) were not internet addicted according to Dr. Young’s questionnaire. Internet addicted medical students scored significantly poor in their exams (p. <.001). One hundred thirty one (41.4%) students with a median IA score of 45 scored in the range of 61-70% marks as compared to 3 (0.9%) students with a median IA score of 5, secured greater than 80% marks. Conclusion: This study and many other previous studies have revealed that internet addiction affects academic performance. The number of internet users is ever increasing therefore, the number of internet misusers will also increase. If no step is taken to control internet addiction, it may cause a serious impact in the future.",http://pjms.org.pk/index.php/pjms/article/download/1061/408,
38,"Jacqueline L Gauer, J. M. Wolff, J. B. Jackson",Do MCAT scores predict USMLE scores? An analysis on 5 years of medical student data,2016,Medical Education Online,,https://www.semanticscholar.org/paper/ac82774d602468008d79753edb89ebb89c867d5a,,422,2025-03-26 12:34:02,JournalArticle,10.3402/meo.v21.31795,1087-2981,,21.0,,,,38,4.22,13,3,9,"Introduction The purpose of this study was to determine the associations and predictive values of Medical College Admission Test (MCAT) component and composite scores prior to 2015 with U.S. Medical Licensure Exam (USMLE) Step 1 and Step 2 Clinical Knowledge (CK) scores, with a focus on whether students scoring low on the MCAT were particularly likely to continue to score low on the USMLE exams. Method Multiple linear regression, correlation, and chi-square analyses were performed to determine the relationship between MCAT component and composite scores and USMLE Step 1 and Step 2 CK scores from five graduating classes (2011–2015) at the University of Minnesota Medical School (N=1,065). Results The multiple linear regression analyses were both significant (p<0.001). The three MCAT component scores together explained 17.7% of the variance in Step 1 scores (p<0.001) and 12.0% of the variance in Step 2 CK scores (p<0.001). In the chi-square analyses, significant, albeit weak associations were observed between almost all MCAT component scores and USMLE scores (Cramer's V ranged from 0.05 to 0.24). Discussion Each of the MCAT component scores was significantly associated with USMLE Step 1 and Step 2 CK scores, although the effect size was small. Being in the top or bottom scoring range of the MCAT exam was predictive of being in the top or bottom scoring range of the USMLE exams, although the strengths of the associations were weak to moderate. These results indicate that MCAT scores are predictive of student performance on the USMLE exams, but, given the small effect sizes, should be considered as part of the holistic view of the student.",https://www.tandfonline.com/doi/pdf/10.3402/meo.v21.31795?needAccess=true,
37,"Nathan V. Dang, Jacob C. Chiang, H. M. Brown, Kelly K. McDonald",Curricular Activities that Promote Metacognitive Skills Impact Lower-Performing Students in an Introductory Biology Course†,2018,Journal of Microbiology & Biology Education,,https://www.semanticscholar.org/paper/7389aa280e6a221798e4325a4376a48d90491ac3,,437,2025-03-26 12:34:02,JournalArticle,10.1128/jmbe.v19i1.1324,1935-7877,,19.0,,,,37,5.29,9,4,7,"This study explores the impacts of repeated curricular activities designed to promote metacognitive skills development and academic achievement on students in an introductory biology course. Prior to this study, the course curriculum was enhanced with pre-assignments containing comprehension monitoring and self-evaluation questions, exam review assignments with reflective questions related to study habits, and an optional opportunity for students to explore metacognition and deep versus surface learning. We used a mixed-methods study design and collected data over two semesters. Self-evaluation, a component of metacognition, was measured via exam score postdictions, in which students estimated their exam scores after completing their exam. Metacognitive awareness was assessed using the Metacognitive Awareness Inventory (MAI) and a reflective essay designed to gauge students’ perceptions of their metacognitive skills and study habits. In both semesters, more students over-predicted their Exam 1 scores than under-predicted, and statistical tests revealed significantly lower mean exam scores for the over-predictors. By Exam 3, under-predictors still scored significantly higher on the exam, but they outnumbered the over-predictors. Lower-performing students also displayed a significant increase in exam postdiction accuracy by Exam 3. While there was no significant difference in students’ MAI scores from the beginning to the end of the semester, qualitative analysis of reflective essays indicated that students benefitted from the assignments and could articulate clear action plans to improve their learning and performance. Our findings suggest that assignments designed to promote metacognition can have an impact on students over the course of one semester and may provide the greatest benefits to lower-performing students.",https://www.asmscience.org/deliver/fulltext/jmbe/19/1/jmbe-19-5.pdf?itemId=/content/journal/jmbe/10.1128/jmbe.v19i1.1324&mimeType=pdf&isFastTrackArticle=,
37,"Wala Bagunaid, N. Chilamkurti, P. Veeraraghavan",AISAR: Artificial Intelligence-Based Student Assessment and Recommendation System for E-Learning in Big Data,2022,Sustainability,,https://www.semanticscholar.org/paper/15475d600cf3fa7bff8190932b977f9dabfe4b9c,,441,2025-03-26 12:34:02,JournalArticle,10.3390/su141710551,2071-1050,,,,,,37,12.33,12,3,3,"Educational systems have advanced with the use of electronic learning (e-learning), which is a promising solution for long-distance learners. Students who engage in e-learning can access tests and exams online, making education more flexible and accessible. This work reports on the design of an e-learning system that makes recommendations to students to improve their learning. This artificial intelligence-based student assessment and recommendation (AISAR) system consists of score estimation, clustering, performance prediction, and recommendation. In addition, the importance of student authentication is recognised in situations in which students must authenticate themselves prior to using the e-learning system using their identity, password, and personal identification number. Individual scores are determined using a recurrent neural network (RNN) based on student engagement and examination scores. Then, a density-based spatial clustering algorithm (DBSCAN) using Mahalanobis distance clustering is implemented to group students based on their obtained score values. The constructed clusters are validated by estimating purity and entropy. Student performance is predicted using a threshold-based MapReduce (TMR) procedure from the score-based cluster. When predicting student performance, students are classified into two groups: average and poor, with the former being divided into below- and above-average students and the latter into poor and very poor students. This categorisation aims to provide useful recommendations for learning. A recommendation reinforcement learning algorithm, the rule-based state–action–reward–state–action (R-SARSA) algorithm, is incorporated for evaluation. Students were required to work on their subjects according to the provided recommendations. This e-learning recommendation system achieves better performance in terms of true-positives, false-positives, true-negatives, false-negatives, precision, recall, and accuracy.",https://www.mdpi.com/2071-1050/14/17/10551/pdf?version=1661513028,
36,"D. Kundu, Harendra Nath Das, G. Sen, Manish Osta, T. Mandal, Divyendu Gautam","Objective structured practical examination in biochemistry: An experience in Medical College, Kolkata",2013,"Journal of Natural Science, Biology, and Medicine",,https://www.semanticscholar.org/paper/d2033403a5f0f4637071ff07882f998964685c88,,444,2025-03-26 12:34:02,JournalArticle,10.4103/0976-9668.107268,0976-9668,,4.0,,103.0,107.0,36,3.0,6,6,12,"Background: Undergraduate medical examination is undergoing extensive re evaluation with new core educational objectives being defined. Consequently, new exam systems have also been designed to test the objectives. Objective structured practical examination (OSPE) is one of them. Objectives: To introduce OSPE as a method of assessment of practical skills and learning and to determine student satisfaction regarding the OSPE. Furthermore, to explore the faculty perception of OSPE as a learning and assessment tool. Materials and Methods: The first M.B.B.S students of 2011 12 batch of Medical College, Kolkata, were the subjects for the study. OSPE was organized and conducted on “Identification of Unknown Abnormal Constituents in Urine.” Coefficient of reliability of questions administered was done by calculating Cronbach's alpha. A questionnaire on various components of the OSPE was administered to get the feedback. Results: 16 students failed to achieve an average of 50% or above in the assessment. However, 49 students on an average achieved >75%, 52 students achieved between 65% and 75%, and 29 students scored between 50% and 65%. Cronbach's alpha of the questions administered showed to be having high internal consistency with a score of 0.80. Ninety nine percent of students believed that OSPE helps them to improve and 81% felt that this type of assessment fits in as both learning and evaluation tools. Faculty feedback reflected that such assessment tested objectivity, measured practical skills better, and eliminated examiner bias to a greater extent. Conclusion: OSPE tests different desired components of competence better and eliminated examiner bias. Student feedback reflects that such assessment helps them to improve as it is effective both as teaching and evaluation tools.",https://europepmc.org/articles/pmc3633257,
36,"M. Rivaz, Marzieh Momennasab, P. Shokrollahi",Effect of collaborative testing on learning and retention of course content in nursing students,2015,Journal of Advances in Medical Education & Professionalism,,https://www.semanticscholar.org/paper/a05a987274d77089d1e9eaadf242be9ee625455b,,446,2025-03-26 12:34:02,JournalArticle,,2322-2220,,3.0,,178.0,182.0,36,3.6,12,3,10,"Introduction Collaborative testing is a learning strategy that provides students with the opportunity to learn and practice collaboration. This study aimed to determine the effect of collaborative testing on test performance and retention of course content in nursing students of Shiraz University of Medical Sciences, Shiraz, Iran. Methods This quasi-experimental study was carried out on 84 students enrolled in the course of Medical-Surgical 2 in Spring 2013 and Fall 2013 semesters. The control group consisting of 39 students participated in the first mid-term exam in an individual format. The intervention group, on the other hand, consisted of 45 students who took the test in a two-stage process. The first stage included an individual testing, while the second stage was a collaborative one given in groups of five individuals chosen randomly. Four weeks later, in order to investigate retention of the course content, both groups took part in the second mid-term exam held individually. Results The study findings showed significant difference between the mean scores in the intervention group in the Fall 2013 semester (p=0.001). Besides, a statistically significant difference was found between the two groups regarding the tests mean scores (p=0.001). Moreover, retention of course content improved in the collaborative group (p=0.001). Conclusion The results indicated an increase in test performance and a long-term learning enhancement in collaborative testing compared with the traditional method. Collaborative testing, as an active learning technique and a valuable assessment method, can help nursing instructors provide the alumni with strong problem-solving and critical thinking abilities at healthcare environments.",,
36,"Yvette Keemink, E. Custers, S. V. van Dijk, O. ten Cate",Illness script development in pre-clinical education through case-based clinical reasoning training,2018,International Journal of Medical Education,,https://www.semanticscholar.org/paper/2ec5279e5675b663954539e715f0063029de33e4,,448,2025-03-26 12:34:02,JournalArticle,10.5116/ijme.5a5b.24a9,2042-6372,,9.0,,35.0,41.0,36,5.14,9,4,7,"Objectives To assess illness script richness and maturity in preclinical students after they attended a specifically structured instructional format, i.e., a case based clinical reasoning (CBCR) course. Methods In a within-subject experimental design, medical students who had finished the CBCR course participated in an illness script experiment. In the first session, richness and maturity of students’ illness scripts for diseases discussed during the CBCR course were compared to illness script richness and maturity for similar diseases not included in the course. In the second session, diagnostic performance was tested, to test for differences between CBCR cases and non-CBCR cases. Scores on the CBCR course exam were related to both experimental outcomes. Results Thirty-two medical students participated. Illness script richness for CBCR diseases was almost 20% higher than for non-CBCR diseases, on average 14.47 (SD=3.25) versus 12.14 (SD=2.80), respectively (p<0.001). In addition, students provided more information on Enabling Conditions and less on Fault-related aspects of the disease. Diagnostic performance was better for the diseases discussed in the CBCR course, mean score 1.63 (SD=0.32) versus 1.15 (SD=0.29) for non-CBCR diseases (p<0.001). A significant correlation of exam results with recognition of CBCR cases was found (r=0.571, p<0.001), but not with illness script richness (r=–0.006, p=NS). Conclusions The CBCR-course fosters early development of clinical reasoning skills by increasing the illness script richness and diagnostic performance of pre-clinical students. However, these results are disease-specific and therefore we cannot conclude that students develop a more general clinical reasoning ability.",https://www.ijme.net/archive/9/script-development-through-case-based-clinical-reasoning.pdf,
35,"George Kulick, R. Wright",The Impact of Grading on the Curve: A Simulation Analysis,2008,The International Journal for the Scholarship of Teaching and Learning,,https://www.semanticscholar.org/paper/7db9caca1521cc88be19eac14b5146d1f4f8fa4f,,451,2025-03-26 12:34:02,JournalArticle,10.20429/IJSOTL.2008.020205,,,2.0,,5.0,,35,2.06,18,2,17,"Grading on the curve is a common practice in higher education. While there are many critics of the practice it still finds wide spread acceptance particularly in science classes. Advocates believe that in large classes student ability is likely to be normally distributed. If test scores are also normally distributed instructors and students tend to believe that the test reasonably measures learning and that the grades are assigned fairly. Beyond an intuitive reaction, is there evidence that normally distributed test scores appropriately distinguish among student performance? Can we be sure that there is a significant correlation between test scores and student knowledge? Testing these assumptions would be difficult using actual subjects. In this paper we use mathematical models and Monte Carlo simulation to test the assumption that normally distributed grades assign the highest grades to the students who were best prepared for an exam.",https://digitalcommons.georgiasouthern.edu/cgi/viewcontent.cgi?article=1101&context=ij-sotl,
35,"M. Grimley, Gloria Banner","Working memory, cognitive style, and behavioural predictors of GCSE exam success",2008,Educational Psychology,,https://www.semanticscholar.org/paper/75a4b7d7e0fe02009d21a77c4d3e9a99721c336f,,452,2025-03-26 12:34:02,JournalArticle,10.1080/01443410701635058,,,28.0,,341.0,351.0,35,2.06,18,2,17,"This study investigates the interplay of working memory, cognitive style, and behaviour. Year 8 (aged 13 years) students (n = 205) at a UK urban secondary school were tested to ascertain predictors of General Certificate of School Education (GCSE) achievement. Assessment included Riding's cognitive style dimensions, working memory capacity, and a profile of school behaviour. A stepwise multiple regression analysis indicated that behaviour, working memory, verbal–imagery style by working memory, wholist–analytic style by working memory, and verbal–imagery style by wholist–analytic style predicted GCSE outcome, accounting for 58% of the variance. Generally, poor GCSE grade points were predicted by low behaviour scores, and by low working memory capacity in analytics and verbalisers. The results are discussed in terms of possible interventions that may improve student GCSE performance.",https://figshare.com/articles/journal_contribution/Working_memory_cognitive_style_and_behavioural_predictors_of_GCSE_exam_success/26222078/1/files/47527880.pdf,
34,"M. Imanieh, S. Dehghani, A. Sobhani, M. Haghighat",Evaluation of problem-based learning in medical students’ education,2014,Journal of Advances in Medical Education & Professionalism,,https://www.semanticscholar.org/paper/aec1a1560023a00c99a68064002932427ec41130,,463,2025-03-26 12:34:02,JournalArticle,,2322-2220,,2.0,,1.0,5.0,34,3.09,9,4,11,"Introduction: In traditional medical education systems much interest is placed on the cramming of basic and clinical facts without considering their applicability in the future professional career. The aim of this study is to evaluate a novice medical training method (problem-based learning) as compared to the contemporary teacher-based medical education or traditional methods. Methods: Selection of the study subjects was done through simple sampling and according to the division of medical students introduced from Medical Faculty to the Pediatrics Department with no personal involvement. 120 medical students were assigned to 8 groups of 15 students each. For four months, 4 groups were trained with traditional method and 4 other groups underwent problem-based learning method on selected subject materials. In each method, a pre-course test at the beginning and a post-course test at the end of each course were given to each group. The questionnaire used in this study as the instrument was composed of 39 questions, 37 multiple choice questions and two short answer questions. Three professors of pediatric gastroenterologist took part in the training. Two of these professors were responsible for solving task training method. The third professor used traditional teacher-centered methodology to eliminate any possible bias. Scores obtained from these tests were analyzed using paired t-test and independent t-test. P-values of less than 0.05 were considered as significant. Results: The scores of the students undergoing the traditional method were 14.70±3.03 and 21.20±4.07 in the first and second test, respectively. In problem-based learning, the scores were 15.82±3.29 in the first and 27.52±4.72 in the second test. There was a significant difference between the mean scores of post-course exams of the two groups (p=0.001), while no significant difference was observed between the mean scores of pre-course exams of the groups (p=0.550). Conclusion: It may be concluded that problem-based learning method leads to a significant increase in learning and recalling output compared to the traditional method. Given the evolving medical education in the country's medical schools toward problem-based learning, it is suggested that the grounds be laid so that this change will take place based on thought, principles and problem solving.",,
34,Javier Sánchez Rosas,"The Achievement Emotions Questionnaire-Argentine (AEQ-AR): internal and external validity, reliability, gender differences and norm-referenced interpretation of test scores",2015,,,https://www.semanticscholar.org/paper/44a596b5b226cabfd1ca86427d093355c15ebb91,,472,2025-03-26 12:34:02,,10.35670/1667-4545.V15.N1.14908,,,15.0,,,,34,3.4,34,1,10,"This  article  reports  on  the  reliability,  internal  validity,  external  validity,  gender  differences,  and  norms  of  a Spanish  version  of  the  Achievement  Emotions  Questionnaire  (Pekrun  et  al.,  2011)  adapted  for  Argentinean  university students (namely  AEQ-AR).  The  AEQ-AR  contains  24  scales  measuring  enjoyment,  hope,  pride, relief,  anger,  anxiety, shame,  hopelessness,  and  boredom  during  class,  while  studying,  and  when  taking  tests  and  exams.   Argentinean undergraduates studying at the National University of Cordoba participated in the study.  An estimation sample (N = 400) and a validation sample (N = 266) were formed to examine internal validity and reliability. The total sample (N = 666) was used to analyze external validity, gender differences and to obtain norms for the scales.  Results indicate that the scales are reliable,  internally valid as demonstrated by exploratory and confirmatory factor analysis, and externally valid in terms of relationships with  task value, social academic self-efficacy, achievement goals, avoidance of help seeking, and  academic performance. In addition,  partial support for the gender differences hypothesis of prospective and retrospective emotions related to  negative  results  was  found.  The  obtained  norms  for  male and  female  students  will  allow  interpret  the  scores obtained for practical purposes. Finally, instructions and scales of the AEQ-AR are presented in the appendix.",https://revistas.unc.edu.ar/index.php/revaluar/article/download/14908/14877,
34,"M. Baig, Z. Gazzaz, Mohammed Farouq",Blended Learning: The impact of blackboard formative assessment on the final marks and students’ perception of its effectiveness,2020,Pakistan Journal of Medical Sciences,,https://www.semanticscholar.org/paper/1b71b9c742bbcdb69f67cdbe33c3ec41a201a950,,477,2025-03-26 12:34:02,JournalArticle,10.12669/pjms.36.3.1925,1681-715X,,36.0,,327.0,332.0,34,6.8,11,3,5,"Objective: To explore the impact of Blackboard (Bb) formative assessment on the final score in the endocrine module and determine the medical students’ perception of the impact and effectiveness of Bb. Methods: This exploratory case study was carried out at the King Abdulaziz University (KAU), Jeddah, Saudi Arabia (SA). Blackboard was used in the course management and formative assessment of third-year medical students and three years of data was collected (2016, 2017, 2019). In the last week of the module before the final exam, a formative assessment test that comprised of 50 Multiple Choice Questions (MCQs) was posted on Bb each year. All the students filled a questionnaire regarding their perception about the impact and effectiveness of Bb. Results: Overall, summative exam scores were significantly higher than the scores in formative assessment (p <0.001). A substantial positive correlation was observed between students’ marks in the online (Bb) MCQ exam and their final exam marks (p <0.001). Regarding the features of Bb, most often used by the students’ were course resources uploaded on the Bb, assignments, online quizzes, and others. Majority of the students were satisfied with the use of Bb in this module. Conclusions: The majority of the students liked this blended learning (BL) method and conceded the impact and effectiveness of Bb. The formative online assessment on Bb improved the students’ performance in the final exam and a positive correlation was noted between students’ marks in online (Bb) exams with their final exam marks.",http://www.pjms.org.pk/index.php/pjms/article/download/1925/458,
33,"Aditya Gumantan, Reza Adhi Nugroho, Rizki Yuliandra",Learning During the Covid-19 Pandemic: Analysis of E-Learning on Sports Education Students,2021,Journal Sport Area,,https://www.semanticscholar.org/paper/a391e64f3772151bc55ce46209e965e0f1bae156,,488,2025-03-26 12:34:02,JournalArticle,10.25299/SPORTAREA.2021.VOL6(1).5397,2528-584X,,,,,,33,8.25,11,3,4,"This study aims to determine the achievement level in each competency given to students and to know the average percentage of post-e-learning student scores. The research method used is quantitative with descriptive statistical techniques. This research population is sports education students 2017, 2018, and 2019 active students, with a sample of 10% of the population. The determination of this sample is based on purposive sampling. Data collection techniques using test instruments, in the form of questions and semester exam results. The research data analysis technique uses descriptive statistical methods obtained during the 2019-2020 semester, namely the Final Semester Examination value. After feeling that it is sufficient to obtain data and process, it will get the research results after feeling that it is enough to get the data and processed to get the research results. The results of the study found that effective learning was seen from 83% of students getting course scores with an average of above 75 at the time of the final even semester examinations in 2019-2020, and it can be concluded that the effectiveness of e-learning in Sports Education students at the Indonesian Technocrat University was successful. With a student passing rate above 80%. It is hoped that this e-learning process will be further developed with a better platform for facing future generations where the role of technology is a significant thing in meeting the changing times.",https://journal.uir.ac.id/index.php/JSP/article/download/5397/3124,
33,"Gavin T. L. Brown, Hasan H. A. Abdulnabi",Evaluating the Quality of Higher Education Instructor-Constructed Multiple-Choice Tests: Impact on Student Grades,2017,Frontiers in Education,,https://www.semanticscholar.org/paper/07bbf6ec97c751e740290c1faa368c329ae8d64d,,499,2025-03-26 12:34:02,JournalArticle,10.3389/feduc.2017.00024,2504-284X,,2.0,,,,33,4.13,17,2,8,"Multiple-choice questions (MCQs) are commonly used in higher education assessment tasks because they can be easily and accurately scored, while giving good coverage of instructional content in a short time. However, studies that have evaluated the quality of MCQs used in higher education assessments have found many flawed items, resulting in misleading insights about student performance and contaminating important decisions. Thus, MCQs need to be evaluated statistically to ensure high quality items are used as the basis of inferences. This study evaluated the quality of 100 instructor-written MCQs used in an undergraduate midterm test (50 items) and final exam (50 items), making up 50% of the course grade, using the responses of 380 students enrolled in one 1st-year undergraduate general education course. Item difficulty, discrimination, and chance properties were determined using Classical Test Theory and Item Response Theory statistical item analysis models. The two-parameter logistic model consistently had the best fit to the data. The impact on overall course grades between the original raw score model and the IRT 2PL model showed 70% of students would receive the same grade (i.e., D to A), but only one-third would get the same mark using the standard augmented grade scale (i.e., A+ to D-). The analyses show that higher education institutions need to ensure MCQs are evaluated before student grading decisions are made.",https://www.frontiersin.org/articles/10.3389/feduc.2017.00024/pdf,
33,"S. Bianchi, S. Bernardi, E. Perilli, C. Cipollone, Jasmine Di Biasi, G. Macchiarelli",Evaluation of Effectiveness of Digital Technologies During Anatomy Learning in Nursing School,2020,Applied Sciences,,https://www.semanticscholar.org/paper/0137263c9cda33f6db393a3444b2a1058b536e90,,501,2025-03-26 12:34:02,JournalArticle,10.3390/app10072357,2076-3417,,,,,,33,6.6,6,6,5,"The disciplines of biosciences included in the curricula of a nursing degree represent a daunting but crucial type of knowledge that a well-prepared nurse should acquire. Given the importance and the objective difficulties of these courses, nursing students experience anxiety, especially for the anatomy course. This anxiety and the related rate of exam failures lead professors to analyze their teaching approach, by diversifying the lecturing methods. The aim of our study was to test the use of a virtual dissection table (DT) during the anatomy lectures of a nursing course, evaluating the anxiety level before the exam and evaluating the exam score. The feedback of the evaluated student population was positive overall. The integration of the DT in anatomy lectures improved the learning performance and mostly enhanced the self-confidence of the first year nursing students.",https://www.mdpi.com/2076-3417/10/7/2357/pdf?version=1586853458,
