Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
13,W. Bynum,A Little History of Science,2012,,,https://www.semanticscholar.org/paper/954a96d075421f8ca722bb9637c3094bc7f591d4,,227,2025-03-26 09:33:41,,10.5860/choice.50-4963,,,,,,,13,1.0,13,1,13,,,
13,M. J. Schuster,Collaborative Localization and Mapping for Autonomous Planetary Exploration : Distributed Stereo Vision-Based 6D SLAM in GNSS-Denied Environments (Kollaborative Lokalisierung und Kartenerstellung für die autonome planetare Exploration : Verteilter 6D SLAM für stereokamerabasierte Roboterteams in GNS,2019,,,https://www.semanticscholar.org/paper/5374f56cba67c0a102af11d2377cc005f833e301,,228,2025-03-26 09:33:41,,,,,,,,,13,2.17,13,1,6,,,
13,"C. Sunday, N. Murdoch, S. Tardivel, S. Schwartz, P. Michel",Validating N-body code chrono for granular DEM simulations in reduced-gravity environments,2020,Monthly Notices of the Royal Astronomical Society,,https://www.semanticscholar.org/paper/49dcb57fa3433436beef5a368afd8a20fb7e198f,,229,2025-03-26 09:33:41,JournalArticle,10.1093/mnras/staa2454,0035-8711,,,,,,13,2.6,3,5,5,,https://oatao.univ-toulouse.fr/26720/1/Sunday_26720.pdf,
13,Gary Steven Robertshaw,Epistemological limitations in quantitative marketing research: implications for empirical generalisations,2007,,,https://www.semanticscholar.org/paper/2f3446a22b902136132ca4026307ab79e87171dc,,230,2025-03-26 09:33:41,,,,,11.0,,,,13,0.72,13,1,18,,,
13,"M. Bagherbandi, R. Tenzer",Geoid-to-Quasigeoid Separation Computed Using the GRACE/GOCE Global Geopotential Model GOCO02S - A Case Study of Himalayas and Tibet,2013,Terrestrial Atmospheric and Oceanic Sciences,,https://www.semanticscholar.org/paper/12a480867cf9f2b350a1b95ad2d7a242b1ab4c84,,231,2025-03-26 09:33:41,JournalArticle,10.3319/TAO.2012.09.17.02(TT),,,24.0,,59.0,68.0,13,1.08,7,2,12,"The geoid-to-quasigeoid correction has been traditionally computed approximately as a function of the planar Bouguer gravity anomaly and the topographic height. Recent numerical studies based on newly developed theoretical models, however, indicate that the computation of this correction using the approximate formula yields large errors especially in mountainous regions with computation points at high elevations. In this study we investigate these approximation errors at the study area which comprises Himalayas and Tibet where this correction reaches global maxima. Since the GPS-leveling and terrestrial gravity datasets in this part of the world are not (freely) available, global gravitational models (GGMs) are used to compute this correction utilizing the expressions for a spherical harmonic analysis of the gravity field. The computation of this correction can be done using the GGM coefficients taken from the Earth Gravitational Model 2008 (EGM08) complete to degree 2160 of spherical harmonics. The recent studies based on a regional accuracy assessment of GGMs have shown that the combined GRACE/GOCE solutions provide a substantial improvement of the Earth’s gravity field at medium wavelengths of spherical harmonics compared to EGM08. We address this aspect in numerical analysis by comparing the gravity field quantities computed using the satellite-only combined GRACE/GOCE model GOCO02S against the EGM08 results. The numerical results reveal that errors in the geoid-to-quasigeoid correction computed using the approximate formula can reach as much as ~1.5 m. We also demonstrate that the expected improvement of the GOCO02S gravity field quantities at medium wavelengths (within the frequency band approximately between 100 and 250) compared to EGM08 is as much as ±60 mGal and ±0.2 m in terms of gravity anomalies and geoid/quasigeoid heights respectively.",http://tao.cgu.org.tw/index.php/articles/archive/geology/item/download/1111_bd5f295667c1572295acc71e6c94469d,
13,"Jérôme Florence Francisco Anny Habib Yvan Jean François F Benveniste Birol Calafat Cazenave Dieng Gouzenes L, J. Benveniste, F. Birol, F. Calafat, A. Cazenave, H. Dieng, Y. Gouzenes, J. Legeais, F. Léger, F. Niño, M. Passaro, C. Schwatke, A. Shaw",Coastal sea level anomalies and associated trends from Jason satellite altimetry over 2002–2018,2020,Scientific Data,,https://www.semanticscholar.org/paper/0ab50e1f0bb108ba9570b6efa1691151bf109cb5,,232,2025-03-26 09:33:41,JournalArticle,10.1038/s41597-020-00694-w,2052-4463,,7.0,,,,13,2.6,1,13,5,,https://www.nature.com/articles/s41597-020-00694-w.pdf,
13,C. Bagaini,Land Seismic Techniques for High-Quality Data,2010,,,https://www.semanticscholar.org/paper/0a500edfd1239c32bbb2708a54e577aec85535b7,,233,2025-03-26 09:33:41,Review,,,,,,,,13,0.87,13,1,15,,,
13,"S. Bonvalot, G. Balmino, A. Briais, M. Kuhn, A. Peyrefitte, N. Vales, R. Biancale, G. Gabalda, F. Reinquin",World Gravity Map: a set of global complete spherical Bouguer and isostatic anomaly maps and grids,2012,,,https://www.semanticscholar.org/paper/07a075a02eab3268d1402edf81ad86a7f86af441,,234,2025-03-26 09:33:41,Review,,,,,,11091.0,,13,1.0,1,9,13,,,
12,,TURBULENT MICROFLOTATION OF FINE DISPERSE MINERALS,2002,,,https://www.semanticscholar.org/paper/e795773457a8be846286c5c02a2415ae6f6419df,,235,2025-03-26 09:33:41,,,,,,,,,12,0.52,0,0,23,,,
12,D. C. Fort,"Science Shy, Science Savvy, Science Smart.",1993,Phi Delta Kappan,,https://www.semanticscholar.org/paper/be3ea7b20113d68d53a7208f3debe2f5184943ea,,236,2025-03-26 09:33:41,Review,,,,74.0,,674.0,,12,0.38,12,1,32,,,
12,"A. J. Anderson, G. Marquart, H. Scherneck",Arctic geodynamics: A satellite altimeter experiment for the European Space Agency Earth Remote‐Sensing Satellite,1988,"Eos, Transactions American Geophysical Union",,https://www.semanticscholar.org/paper/a9712c01330a5b14df6d1dedda6953f0e8cb69ef,,237,2025-03-26 09:33:41,JournalArticle,10.1029/88EO01132,,,69.0,,873.0,881.0,12,0.32,4,3,37,,,
12,"J. Lundberg, B. Schutz, R. Fields, M. Watkins",APPLICATION OF ENCKE'S METHOD TO LONG ARC ORBIT DETERMINATION SOLUTIONS,1991,Journal of Guidance Control and Dynamics,,https://www.semanticscholar.org/paper/7398522e7e70762bbcab050a3d01a18369d2264a,,238,2025-03-26 09:33:41,JournalArticle,10.2514/3.20695,,,14.0,,683.0,686.0,12,0.35,3,4,34,,,
12,"K. Erkan, C. Shum, Lei Wang, Junyi Guo, C. Jekeli, H. Lee, W. R. Panero, J. Duan, Zhenwei Huang, Hansheng Wang",Geodetic Constraints on the Qinghai-Tibetan Plateau Present-Day Geophysical Processes,2011,Terrestrial Atmospheric and Oceanic Sciences,,https://www.semanticscholar.org/paper/0ad648daededc528d3cc8238ed206602a69681f9,,239,2025-03-26 09:33:41,JournalArticle,10.3319/TAO.2010.09.27.01(TIBXS),,,22.0,,241.0,253.0,12,0.86,1,10,14,"The Qinghai-Tibetan Plateau is the largest and the highest area in the world with distinct and competing surface and subsurface processes. The entire Plateau has been undergoing crustal deformation and accompanying isostatic uplift as a result of the Cenozoic collision of the Indian and Eurasian continents. Regional secular surface mass changes include the melting of mountain glaciers and ice caps, and permafrost layer degradation due to global warming. There is also a plausible effect of glacial isostatic adjustment due to the removal of a possible Pleistocene ice-sheet. In this article, we present an assessment of the sizes and extents of these competing interior and exterior dynamical processes, and their possible detections using contemporary space geodetic techniques. These techniques include, in addition to GPS, satellite radar altimetry over land, and temporal gravity field measurements from the Gravity Recovery and Climate Experiment (GRACE) satellite mission. These techniques are complementary: land satellite altimetry, similar to GPS, is sensitive only to surface uplift, whereas GRACE is sensitive to both surface uplift and mass changes inside the Earth. Each process may dominate the others in a particular region. Our analysis shows that GRACE data are more sensitive (than GPS or land altimetry) to hydrologic and meteorology signals, some of which are larger than the combined effect of geodynamic processes and permafrost degradation.",http://tao.cgu.org.tw/index.php/articles/archive/atmospheric-science/item/download/2372_a99e53fa65f8bf1253bd6546955f2ad5,
12,L. Ying,Some insights and advances in study of Mississippi Valley-type(MVT) lead-zinc deposits,2008,Mineralium Deposita,,https://www.semanticscholar.org/paper/072f12770cab203f85e971cbdb56364466dc30ef,,240,2025-03-26 09:33:41,JournalArticle,,,,,,,,12,0.71,12,1,17,,,
11,H. Bootsma,"Oceans, Lakes, and Inland Seas: A Virtual Issue on the Large Lakes of the World",2018,Limnology and Oceanography Bulletin,,https://www.semanticscholar.org/paper/f3b8fffed39e95959103b01bc6f6f724bff91a97,,241,2025-03-26 09:33:41,JournalArticle,10.1002/lob.10230,,,27.0,,,,11,1.57,11,1,7,,https://aslopubs.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/lob.10230,
11,"Lei Yan, Yanfei Li, Wei Chen, Yi Lin, Feizhou Zhang, Tai-xia Wu, J. Peltoniemi, Hongying Zhao, Siyuan Liu, Zihan Zhang",Temporal and Spatial Characteristics of the Global Skylight Polarization Vector Field,2022,Remote. Sens.,,https://www.semanticscholar.org/paper/f13dd6ff36753887f8ae2d7798b231400d1020d6,,242,2025-03-26 09:33:41,JournalArticle,10.3390/rs14092193,2315-4675,,14.0,,2193.0,,11,3.67,1,10,3,"There are two widely recognized global fields in nature: the gravity field and the geomagnetic field. Universal gravitation and Earth rotation are important sources of the Earth’s gravity and geomagnetic fields, which are well known to us. After years of long-term observation, global research, and analysis, it was discovered that we have neglected a direct incident energy of the universe on the Earth. Solar radiation, leading to energy exchange from the atmosphere 100 km above the land surface, is the energy source of the Earth. Polarization is one of the four basic physical properties of solar radiation. After the solar radiation reaches the surface of these media, it reflects, scatters or refracts, and exhibits different degrees of polarization. The polarized solar light forms the Earth–sky polarization vector field. The polarized light dispersion is expected to become a new method for global analysis of the human environment. Polarization detection is the best way to accurately explore the atmospheric effects. Local polarized skylight distribution was found in different sites in the world; however, the global distribution of the polarized sunlight radiation has never been explored. In this paper, we investigate the Global Skylight Polarization Field. This study aimed at providing new insight into the laws of polarization over our Earth. We use a Rayleigh scattering model to obtain the simulation results of the sky polarization field. Rayleigh scattering occurs when the particle size is much smaller than the wavelength of the incident electromagnetic wave. We also use a polarized fisheye camera to collect the sky polarization image and calculate the distribution pattern of the DOLP (degree of linear polarization) and AOLP (azimuth of linear polarization) of the skylight. The stability and gradual change in the degree of polarization in the zenith direction are verified, and the distribution law and daily change law of the degree of polarization in the sky are obtained. With the increase in the solar altitude angle, the degree of polarization will decrease. We also observed the skylight polarization in different weather conditions. Our results demonstrate the physical basis, characteristics, and usability of the polarization field. They show an inevitable trend from optical remote sensing to polarization remote sensing.",https://www.mdpi.com/2072-4292/14/9/2193/pdf?version=1651724243,
11,"M. Becker, E. Groten, A. Lambert, J. Liard, S. Nakai",An intercomparison of LaCoste and Romberg Model-D gravimeters: results of the International D-meter Campaign 1983,1987,Geophysical Journal International,,https://www.semanticscholar.org/paper/ddaf08a8fb24d404168fd136c50b73e11448a263,,243,2025-03-26 09:33:41,JournalArticle,10.1111/J.1365-246X.1987.TB05181.X,,,89.0,,499.0,526.0,11,0.29,2,5,38,,https://academic.oup.com/gji/article-pdf/89/2/499/1765562/89-2-499.pdf,
11,"F. Lerch, C. Wagner, David E. Smith, M. L. Andson, J. Brownd, J. Richardson",Gravitational field models for the earth (GEM 1 and 2),1972,,,https://www.semanticscholar.org/paper/d7f422e93a31feac4018c21d4cca367367692525,,244,2025-03-26 09:33:41,,,,,,,,,11,0.21,2,6,53,,,
11,"M. Fernández-Martínez, J. Sánchez-Lozano",Assessment of Near-Earth Asteroid Deflection Techniques via Spherical Fuzzy Sets,2021,Advances in Astronomy,,https://www.semanticscholar.org/paper/b565c5372e89a6c5f755ad01f8d9749d4c601c50,,245,2025-03-26 09:33:41,JournalArticle,10.1155/2021/6678056,1687-7969,,,,,,11,2.75,6,2,4,"Extensions of fuzzy sets to broader contexts constitute one of the leading areas of research in the context of problems in artificial intelligence. Their aim is to address decision-making problems in the real world whenever obtaining accurate and sufficient data is not a straightforward task. In this way, spherical fuzzy sets were recently introduced as a step beyond to modelize such problems more precisely on the basis of the human nature, thus expanding the space of membership levels, which are defined under imprecise circumstances. The main goal in this study is to apply the spherical fuzzy set version of Technique for Order of Preference by Similarity to Ideal Solution (TOPSIS), a well-established multicriteria decision-making approach, in the context of planetary defense. As of the extraction of knowledge from a group of experts in the field of near-Earth asteroids, they rated four deflection technologies of asteroids (kinetic impactor, ion beam deflection, enhanced gravity tractor, and laser ablation) that had been previously assessed by means of the classical theory of fuzzy series. This way, a comparative study was carried out whose most significant results are the kinetic impactor being the most suitable alternative and the spherical fuzzy set version of the TOPSIS approach behaves more sensitively than the TOPSIS procedure for triangular fuzzy sets with regard to the information provided by our group of experts.",https://downloads.hindawi.com/journals/aa/2021/6678056.pdf,
11,A. Albright,How to Land,2018,,,https://www.semanticscholar.org/paper/8218afa035c9eb9edaf70340e8fa01955070375c,,246,2025-03-26 09:33:41,,10.1093/oso/9780190873677.001.0001,,,,,,,11,1.57,11,1,7,,,
11,"Y. Minamihara, Kaoru Sato, M. Kohma, M. Tsutsumi",Characteristics of Vertical Wind Fluctuations in the Lower Troposphere at Syowa Station in the Antarctic Revealed by the PANSY Radar,2016,Sola,,https://www.semanticscholar.org/paper/67ccffd0d35abf6969270629ec8bc017789823b2,,247,2025-03-26 09:33:41,JournalArticle,10.2151/SOLA.2016-026,,,12.0,,116.0,120.0,11,1.22,3,4,9,"Recent observational and modelling studies suggest that the Northern and Southern Hemispheres of the earth atmosphere are potentially coupled by the Lagrangian mean flow in the mesosphere modulated by waves interacting with the mean flow. However, observations of modulated wave and flow fields which are needed for quantitative understanding of the interhemispheric coupling are not sufficient. Simultaneous observations of gravity waves at various locations are most important because they are a main driver of the Lagrangian mean flow in the mesosphere. With the start of full system observation by the PANSY radar in the Antarctic in March 2015, a global mesosphere-stratosphere-troposphere (MST) radar network extending from the Arctic to the Antarctic has been realized. The MST radars are able to observe wind vectors with fine temporal and vertical resolutions including vertical wind components in the troposphere, stratosphere and mesosphere, although an observational gap of the middle and upper stratosphere remains. Thus, the characteristics of small-scale or short-period wave motions including gravity waves and the momentum fluxes associated with these waves can be estimated with a good accuracy. In addition, recent high-resolution general circulation models enable an explicit simulation of gravity waves under ideal and/or climatological boundary conditions and allow us to examine the momentum budget in the MST region including gravity waves, although their resolution is currently not sufficient to resolve the entire gravity wave spectrum. Real atmosphere simulations utilizing such high-resolution models are still a challenge for the MST region. However, if such real atmosphere simulations are successful, they will help quantitative interpretation of the dynamical fields observed by the MST radar network, and the observations will provide invaluable validation data for the model improvement. Therefore we will examine the interhemispheric coupling of the earth atmosphere through a combination of simultaneous observations by networking the MST radars over the world and high-resolution model simulations of the observed atmosphere. This is an official project, ICSOM, for SCOSTEP, but it is closely related to SPARC. The first international observation campaign was successfully performed during a time period from 22 January-17 February, 2016 when two minor warming occurred in the Arctic stratosphere. Seven MST radars and many other radars and optical instruments providing complementary observational data were operated. More than 30 scientists in eight countries are participated in this project. A preliminary result from this observation campaign will be presented.",https://www.jstage.jst.go.jp/article/sola/12/0/12_2016-026/_pdf,
11,Ruth Bendor,Arthritis and I,1999,Annals of Internal Medicine,,https://www.semanticscholar.org/paper/5a23d43cf327ff44e0df18fa5ae1a01ee80ee156,,248,2025-03-26 09:33:41,JournalArticle,10.7326/0003-4819-131-2-199907200-00015,0003-4819,,131.0,,150.0,152.0,11,0.42,11,1,26,,,
11,I. Ciufolini,"LARES/WEBER-SAT, frame-dragging and fundamental physics",2004,arXiv: General Relativity and Quantum Cosmology,,https://www.semanticscholar.org/paper/293e36756a7a7d77a757e6e85d583f54f3b22025,,249,2025-03-26 09:33:41,JournalArticle,,,,,,,,11,0.52,11,1,21,,,
11,A. Curthoys,The Three Body Problem: Feminism and Chaos Theory,1991,Hecate,,https://www.semanticscholar.org/paper/127c1108f77511c851a6c32bf2a7e095a49dba34,,250,2025-03-26 09:33:41,JournalArticle,,,,17.0,,14.0,,11,0.32,11,1,34,,,
10,C. L. Drake,World rift system,1964,"Eos, Transactions American Geophysical Union",,https://www.semanticscholar.org/paper/ed4f48a7eab919153fd878ce2121b8bf99afb937,,251,2025-03-26 09:33:41,JournalArticle,10.1029/TR045I003P00435,,,45.0,,435.0,440.0,10,0.16,10,1,61,,,
10,"S. Turck-chièze, T. Appourchaux, J. Ballot, G. Berthomieu, P. Boumier, A. Brun, A. Cacciani, J. Christensen-Dalsgaard, T. Corbard, S. Couvidat, A. Eff-Darwich, B. Dintrans, E. Fossat, R. García, B. Gelly, L. Gizon, D. Gough, A. Jiménez, S. Jiménez-Reyes, A. Kosovishev, P. Lambert, I. Lopes, M. Martić, S. Mathis, N. Meunier, P. Nghiem, P. Pallé, L. Piau, J. Provost, M. Rieutord, J. Robillot, T. Roudier, I. Roxburgh, J. Rozelot, S. Solanki, S. Talon, M. Thompson, G. Thuillier, S. Vauclair, J. Zahn",The magnetism of the solar interior for a complete MHD solar vision,2005,arXiv: Astrophysics,,https://www.semanticscholar.org/paper/e14e71b5fad253044fd0e75b5ac7380a28244628,,252,2025-03-26 09:33:41,JournalArticle,,,,,,,,10,0.5,1,40,20,,,
10,"Y. Aimin, W. Hao, Tang Kewang, Sun Ge",Soil Erosion Characteristics and Control Measures in China,2002,,,https://www.semanticscholar.org/paper/c9f0c38fe4c5091beae745c57ce94a27d8fa8b78,,253,2025-03-26 09:33:41,Review,,,,,,,,10,0.43,3,4,23,,,
10,V. Greu,SEARCHING THE RIGHT TRACKS OF NEW TECHNOLOGIES IN THE EARTH RACE FOR A BALANCE BETWEEN PROGRESS AND SURVIVAL,2012,Romanian Distribution Committee Magazine,,https://www.semanticscholar.org/paper/bd4ecd78ff3768b35b180b447bad10b85a8695b9,,254,2025-03-26 09:33:41,JournalArticle,,,,3.0,,7.0,13.0,10,0.77,10,1,13,,,
10,"A. Jablonski, K. Ogden",A Review of Technical Requirements for Lunar Structures – Present Status,2006,,,https://www.semanticscholar.org/paper/b8f59a0e861aca3a168c7580c331115292863a88,,255,2025-03-26 09:33:41,Review,10.1201/9781420083330-c33,,,,,,,10,0.53,5,2,19,,,
10,"Dubinin Np, Vaulina En",The evolutionary role of gravity.,1976,Life sciences in space research,,https://www.semanticscholar.org/paper/afea7bec101352698ff2ecf4a2eb5d7f2b046784,,256,2025-03-26 09:33:41,JournalArticle,,,,14.0,,47.0,55.0,10,0.2,5,2,49,,,
10,"V. Subbotin, G. Fiksel",Exploring the Lipid World Hypothesis: A Novel Scenario of Self-Sustained Darwinian Evolution of the Liposomes,2023,Astrobiology,,https://www.semanticscholar.org/paper/ad51d0425a063656a10d03f7489afbe8be8ce50c,,257,2025-03-26 09:33:41,JournalArticle,10.1089/ast.2021.0161,1557-8070,,23.0,,344.0,357.0,10,5.0,5,2,2,"According to the Lipid World hypothesis, life on Earth originated with the emergence of amphiphilic assemblies in the form of lipid micelles and vesicles (liposomes). However, the mechanism of appearance of the information molecules (ribozymes/RNA) accompanying that process, considered obligatory for Darwinian evolution, is unclear. We propose a novel scenario of self-sustained Darwinian evolution of the liposomes driven by ever-present natural phenomena: solar UV radiation, day/night cycle, gravity, and the formation of liposomes in an aqueous media. The central tenet of this scenario is the liposomes' encapsulation of the heavy solutes, followed by their gravitational submerging in the water. The submerged liposomes, being protected from the damaging UV radiation, acquire the longevity necessary for autocatalytic replication of amphiphiles, their mutation, and the selection of those amphiphilic assemblies that provide the greatest membrane stability. These two sets of adaptive compositional information (heavy content and amphiphilic assemblies design) generate a population of liposomes with self-replication/reproduction properties, which are amendable to mutation, inheritance, and selection, thereby establishing Darwinian progression. Temporary and spatial expansion of this liposomal population will provide the basis for the next evolutionary step—a transition of accidentally entrapped RNA precursor molecules into complex functional molecules, such as ribozymes/RNA.",https://doi.org/10.1089/ast.2021.0161,
10,A. C. Geppert,"European Astrofuturism, Cosmic Provincialism: Historicizing the Space Age",2012,,,https://www.semanticscholar.org/paper/8b9fe9ebc60951f44f55daace1bc4c2ade3e34c2,,258,2025-03-26 09:33:41,,10.1057/9780230361362_1,,,,,3.0,24.0,10,0.77,10,1,13,,,
10,J. Groves,‘The Stone in the Air’: Paul Celan's other Terrain,2011,Environment and Planning D: Society and Space,,https://www.semanticscholar.org/paper/818c2c1a881d0074d45bac6a4f7f363ba01675ff,,259,2025-03-26 09:33:41,JournalArticle,10.1068/d10009,,,29.0,,469.0,484.0,10,0.71,10,1,14,,,
10,"K. Shibuya, K. Doi, S. Aoki","Precise determination of geoid height and free-air gravity anomaly at Syowa Station, Antarctica",1999,"Earth, Planets and Space",,https://www.semanticscholar.org/paper/794db39872fc798fb8be982b18b1b57b49b10f60,,260,2025-03-26 09:33:41,JournalArticle,10.1186/BF03352220,,,51.0,,159.0,168.0,10,0.38,3,3,26,,https://earth-planets-space.springeropen.com/counter/pdf/10.1186/BF03352220,
10,"O. AtandaP., O. Oluwole.O.",Electrical Porcelain Production From Selected Kaolin Deposit in South Western Nigeria Using Slip Casting,2012,International Journal of Mobile Communications,,https://www.semanticscholar.org/paper/74282c6f0fceaed4f1d1f8cd9b16527d4c424da6,,261,2025-03-26 09:33:41,JournalArticle,10.5923/J.IJMC.20120203.01,,,2.0,,86.0,89.0,10,0.77,5,2,13,"The production of Electrical porcelain by slip casting using Ikere-Ekiti Kaolin and clay fro m South Western Nigeria was the focus of this work. Atomic Absorbtion Spectrometric(AAS) analyses of samples of Ikere -Ekit i Kaolin and clay, Ile-Ife clay and Iwo Kaolin was done. AAS analyses showed Iwo Kao lin and Ile -ife clay having lo w alu mina and high impurity contents making them low refractory. Init ial tests confirmed its low refractoriness as Iwo Kao lin could not withstand the bisque firing at 900℃ cracking extensively. Thus Ile-ife clay and Iwo Kaolin were disqualified as candidate materials for electrical porcelain production. Ikere-Ekiti kao lin and clay found to be high in alu mina content and having low impurity contents were used in the experimental production. Results showed Ikere -Ekiti kaolin and clay suitable for porcelain pro- duction. Values of standard refractory tests fell with in standard values for porcelain production. Kaolin is commercial clay co mposed principally of the hydrated aluminosilicate clay mineral kaolinite. The co m- mercial value of kaolin is based on the mineral""s whiteness and fineness, but controllable part icle size wh ich may be optimized during processing. Particle size affects fluid ity, strength, plasticity, colour, abrasiveness and ease of disper- sion. Other important properties include the flat particle shape, which increases opacity and hiding power, its soft and non abrasive texture, due to the absence of coarser impurities, an its chemical inertness. These key properties distinguish kaolin fro m other kaolin itic clays like ball clay and fireclay. The kaolinite content of processed grades of kaolin varies, but is generally in the range of 75% to 94%. Associated minerals may have considerable influence on the suitability of the clay for a particular application. Kao lin fro m different parts of the world have markedly different properties. Kaolin has a chemical formu la of Al2Si2O5(OH)4. It is non - plastic with a Mohr scale hardness of 2 to 2.5. It has a dull and earthy luster and a refractive index o f α 1.553 - 1.565, β 1.559 - 1.569, γ 1.569 - 1.570, with a specific gravity of 2.16 - 2.68. The melting temperature is as h igh as over 1700℃ and it is triclin ic in its crystal system(1). On the other hand, ball clay is an earth material of very fine part icle size which forms as an end result of the the res idu e due to weat hering o r by hyd ro thermal act ion",http://www.sapub.org/global/showpaperpdf.aspx?doi=10.5923/j.ijmc.20120203.01,
10,,Packing for Mars: The Curious Science of Life in the Void,2010,,,https://www.semanticscholar.org/paper/55a95c3eee219cf8108e3dd409c657e1473d9d72,,262,2025-03-26 09:33:41,Review,,,,,,,,10,0.67,0,0,15,,,
10,"Zebo Zhou, Jin Wu",Cascaded Indirect Kalman Filters for Land-Vehicle Attitude Estimation With MARG Sensors and GNSS Observations,2021,IEEE Transactions on Vehicular Technology,,https://www.semanticscholar.org/paper/3e375e66b6a5c25c76bd028576f948575e617ae0,,263,2025-03-26 09:33:41,JournalArticle,10.1109/TVT.2021.3067659,0018-9545,,70.0,,3267.0,3282.0,10,2.5,5,2,4,,,
10,Raymundo J. Chico,Detection of caves by gravimetry,1964,International Journal of Speleology,,https://www.semanticscholar.org/paper/33951c6a19cbe2b5e049d4a5c02044d29c671ed3,,264,2025-03-26 09:33:41,Review,10.5038/1827-806X.1.1.11,,,1.0,,11.0,,10,0.16,10,1,61,,https://scholarcommons.usf.edu/cgi/viewcontent.cgi?article=1730&context=ijs,
10,"R. Sood, H. J. Melosh, K. Howell",AAS 16-464 LUNAR ADVANCED RADAR ORBITER FOR SUBSURFACE SOUNDING (LAROSS): LAVA TUBE EXPLORATION MISSION,2016,,,https://www.semanticscholar.org/paper/0fdafed05b4db674e8b9e0987dd4993c7d362c89,,265,2025-03-26 09:33:41,,,,,,,,,10,1.11,3,3,9,,,
9,R. Lorenz,The Exploration of Titan,2006,Johns Hopkins Apl Technical Digest,,https://www.semanticscholar.org/paper/f9a3186ba615a67bdc193f4f9b98d60575ae4966,,266,2025-03-26 09:33:41,Review,,,,27.0,,133.0,144.0,9,0.47,9,1,19,,,
9,L. Bren,Forest Hydrology and Catchment Management,2015,Springer Netherlands,,https://www.semanticscholar.org/paper/cee9e7e04daa0033c7d7dcec6859e503ce20f229,,267,2025-03-26 09:33:41,,10.1007/978-94-017-9337-7,,,,,,,9,0.9,9,1,10,,,
9,"O. Colombo, A. Kleusberg",Applications of an orbiting gravity gradiometer,1983,Bulletin géodésique,,https://www.semanticscholar.org/paper/b47055a07cfa29d7b24bd660f5a1ccec12e0a7c5,,268,2025-03-26 09:33:41,JournalArticle,10.1007/BF02520913,,,57.0,,83.0,101.0,9,0.21,5,2,42,,,
9,R. Grieve,Logan Medallist 4. Large-Scale Impact and Earth History,2017,Geoscience Canada,,https://www.semanticscholar.org/paper/a28086138a2e6b3860485443e95caf968d387188,,269,2025-03-26 09:33:41,JournalArticle,10.12789/GEOCANJ.2017.44.113,,,44.0,,1.0,26.0,9,1.13,9,1,8,,https://journals.lib.unb.ca/index.php/GC/article/download/25289/29593,
9,"V. Ferreira, S. D. de Freitas","Geopotential numbers from GPS satellite surveying and disturbing potential model: a case study of Parana, Brazil",2011,,,https://www.semanticscholar.org/paper/95af5db91321673231acb0aeb70505b5ca9e543c,,270,2025-03-26 09:33:41,Review,10.1515/JAG.2011.016,,,5.0,,155.0,162.0,9,0.64,5,2,14,,,
9,"I. N. Muafiry, I. Meilano, K. Heki, D. Wijaya, Kris Adi Nugraha",Ionospheric Disturbances after the 2022 Hunga Tonga-Hunga Ha’apai Eruption above Indonesia from GNSS-TEC Observations,2022,Atmosphere,,https://www.semanticscholar.org/paper/6dda0be5b7c7438c454d6fabded23e1950643f6f,,271,2025-03-26 09:33:41,JournalArticle,10.3390/atmos13101615,2073-4433,,,,,,9,3.0,2,5,3,"On 15 January 2022, a VEI 5 eruption occurred at the submarine Hunga Tonga-Hunga Ha’apai (HTHH) Volcano in the Southwest Pacific, causing an ash plume reaching a height of 50–55 km. The eruption generated strong acoustic-gravity waves in the near-field and stations all over the world recorded Lamb waves (LW) that travelled around the earth multiple times at a speed of ~0.3 km/s. Here we report ionospheric anomalies due to the LW over Indonesian islands, 5000–10,000 km away from the volcano, in terms of changes in total electron contents (TEC) using the nationwide network of GNSS stations. We detected ionospheric anomalies travelling above Indonesia several times both westward and eastward. The first passage of LW over Java caused strong TEC increases of >12 TECU. The wave circled the earth and returned to Java on subsequent days. The second passage was recorded early 1/17, the anomaly decayed to 6 TECU. We also detected the passage of long-path waves propagating from west to east. In addition to such anomalies, we examined the existence of ionospheric disturbances apparently propagating from the geomagnetic conjugate point of the volcano that could possibly emerge in Indonesia. However, their signatures in Indonesia were not clear.",https://www.mdpi.com/2073-4433/13/10/1615/pdf?version=1666597865,
